Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Avg_Store_Sales,Sales_Variation
2,2011-06-03,1933756.21,0,83.07,3.699,214.9254865,7.931,2011,6,22,1925751.3355244757,7.566400755404912
26,2011-06-03,1054454.4,0,60.49,3.973,134.8551613,7.818,2011,6,22,1002911.8446853146,5.792059218665213
11,2011-06-03,1343637.0,0,86.14,3.699,218.6449369,7.574,2011,6,22,1356383.1244755245,10.41687286397801
27,2011-06-03,2053708.01,0,74.17,4.069,138.7694608,7.725,2011,6,22,1775216.2019580419,12.796280282411088
36,2011-06-03,373703.95,0,82.96,3.69,214.0162805,8.3,2011,6,22,373511.9927972028,7.184390194094337
17,2011-06-03,895020.48,0,49.61,3.752,129.0490323,6.774,2011,6,22,893581.3904195804,0.33224796129536216
35,2011-06-03,955466.84,0,74.17,3.922,138.7694608,8.512,2011,6,22,919724.9795804196,12.31423309932449
22,2011-06-03,1125169.92,0,70.09,3.973,138.7694608,8.252,2011,6,22,1028501.0389510489,10.141424312347036
33,2011-06-03,243477.03,0,82.93,3.893,129.0490323,8.687,2011,6,22,259861.69202797202,1.68949118506998
6,2011-06-10,1598643.65,0,84.49,3.648,216.5840732,6.855,2011,6,23,1564728.1862937063,-6.265742942525298
34,2011-06-10,943912.77,0,74.57,3.64,129.0357097,10.581,2011,6,23,966781.5594405595,-0.35012327111016983
40,2011-06-10,984336.04,0,64.19,3.924,134.9425484,4.781,2011,6,23,964128.0404895104,-8.492399476450284
29,2011-06-10,558431.44,0,69.53,3.924,134.9425484,9.966,2011,6,23,539451.4287412588,-6.656084496359949
17,2011-06-10,881190.46,0,54.57,3.732,129.0357097,6.774,2011,6,23,893581.3904195804,-1.545218272547244
12,2011-06-10,996937.95,0,78.72,3.981,129.0357097,13.736,2011,6,23,1009001.6094405595,2.7422944975716845
43,2011-06-10,643041.71,0,85.81,3.648,206.8958203,10.581,2011,6,23,633324.7231468532,1.9128514626200133
23,2011-06-10,1447028.06,0,65.23,3.924,134.9425484,4.781,2011,6,23,1389864.4604895106,-7.370164695534099
44,2011-06-10,308770.42,0,61.39,3.732,129.0357097,6.906,2011,6,23,302748.86601398606,-0.05813884989300799
14,2011-06-10,2132446.0,0,73.88,3.881,185.6486923,8.521,2011,6,23,2020978.4009790209,2.526397585937179
33,2011-06-10,258427.39,0,87.02,3.981,129.0357097,8.687,2011,6,23,259861.69202797202,6.14035747027144
19,2011-06-10,1467473.63,0,68.26,4.025,134.9425484,7.658,2011,6,23,1444999.0356643356,0.69495382272875
26,2011-06-10,1094058.68,0,59.85,3.924,134.9425484,7.818,2011,6,23,1002911.8446853146,3.7559025786226607
27,2011-06-10,1817914.71,0,73.26,4.025,138.8606382,7.725,2011,6,23,1775216.2019580419,-11.4813449064748
2,2011-06-10,1929153.16,0,83.4,3.648,214.6964908,7.931,2011,6,23,1925751.3355244757,-0.23803672749420635
1,2011-06-10,1588948.32,0,83.13,3.648,215.0435229,7.682,2011,6,23,1555264.3975524476,-2.821276931911776
15,2011-06-10,642679.81,0,69.86,4.025,134.9425484,7.658,2011,6,23,623312.474965035,-7.5807691727502675
8,2011-06-10,897309.41,0,82.21,3.648,218.4508115,6.297,2011,6,23,908749.5183916084,-3.43435094143687
38,2011-06-10,381763.02,0,78.72,3.981,129.0357097,13.736,2011,6,23,385731.6532867133,-3.79587973632578
42,2011-06-10,616701.99,0,84.57,3.981,129.0357097,8.494,2011,6,23,556403.863146853,13.13363943708168
21,2011-06-10,794397.89,0,84.71,3.648,214.6964908,7.931,2011,6,23,756069.0833566433,2.651489591558409
4,2011-06-10,2073951.38,0,80.05,3.64,129.0357097,5.946,2011,6,23,2094712.9606993007,0.41514112809857284
36,2011-06-10,374182.04,0,82.41,3.633,213.7917147,8.3,2011,6,23,373511.9927972028,0.12793281954872615
10,2011-06-10,1740063.1,0,84.57,3.981,129.0357097,8.494,2011,6,23,1899424.5726573425,-2.9096904996487205
31,2011-06-10,1425299.37,0,84.71,3.648,214.6964908,7.931,2011,6,23,1395901.437062937,-0.35297211916455185
20,2011-06-10,2135062.04,0,73.64,3.881,208.1535092,7.287,2011,6,23,2107676.8703496503,-2.1622051354789784
16,2011-06-10,600952.06,0,55.78,3.735,192.8470612,6.339,2011,6,23,519247.7300699301,13.156531824725338
13,2011-06-10,1997816.98,0,61.39,3.732,129.0357097,7.193,2011,6,23,2003620.3062937064,3.2146779840752426
30,2011-06-10,424697.05,0,84.71,3.648,214.6964908,7.931,2011,6,23,438579.6162237762,-1.8741384179903342
45,2011-06-10,814395.17,0,73.88,3.881,185.6486923,8.521,2011,6,23,785981.4085314686,-7.1833366204197
18,2011-06-10,1044079.2,0,69.49,3.924,134.9425484,8.975,2011,6,23,1084718.421048951,-11.37142318717802
28,2011-06-10,1339972.83,0,78.72,3.981,129.0357097,13.736,2011,6,23,1323522.241818182,-4.545331468605185
7,2011-06-10,621099.95,0,53.3,3.735,192.8470612,8.595,2011,6,23,570617.3086713287,14.53167118133425
3,2011-06-10,391638.75,0,84.84,3.648,218.4037974,7.574,2011,6,23,402704.44104895106,-0.7272580438452136
39,2011-06-10,1442092.08,0,82.75,3.648,213.7917147,8.3,2011,6,23,1450668.1291608391,-6.46368056094132
37,2011-06-10,509647.25,0,82.41,3.648,213.7917147,8.3,2011,6,23,518900.2819580419,1.8517920826087053
35,2011-06-10,855130.21,0,73.26,3.881,138.8606382,8.512,2011,6,23,919724.9795804196,-10.501319962082622
11,2011-06-10,1314626.75,0,85.79,3.648,218.4037974,7.574,2011,6,23,1356383.1244755245,-2.1590838894731235
41,2011-06-10,1311690.11,0,61.1,3.735,192.8470612,6.934,2011,6,23,1268125.418811189,1.0870317199656254
9,2011-06-10,550076.32,0,85.81,3.648,218.6365747,6.38,2011,6,23,543980.5523776223,-6.290919952220464
5,2011-06-10,304984.14,0,83.61,3.648,215.6064555,6.489,2011,6,23,318011.8104895105,-7.351446571266296
24,2011-06-10,1373841.91,0,70.02,4.025,134.9425484,8.212,2011,6,23,1356755.3935664336,-11.640811083539393
32,2011-06-10,1239741.34,0,65.49,3.735,192.8470612,8.595,2011,6,23,1166568.154965035,6.164325283427985
22,2011-06-10,1060868.49,0,69.53,3.924,138.8606382,8.252,2011,6,23,1028501.0389510489,-5.714819500329327
25,2011-06-10,740259.63,0,71.45,3.881,208.1535092,7.287,2011,6,23,706721.5326573426,0.3671457679701229
37,2011-06-17,525132.36,0,84.43,3.637,213.7481256,8.3,2011,6,24,518900.2819580419,3.03839763679683
32,2011-06-17,1192031.38,0,67.38,3.697,192.9034759,8.595,2011,6,24,1166568.154965035,-3.8483801790460737
43,2011-06-17,665781.74,0,88.49,3.637,206.8560238,10.581,2011,6,24,633324.7231468532,3.536322706034123
25,2011-06-17,717373.43,0,63.58,3.842,208.1265604,7.287,2011,6,24,706721.5326573426,-3.0916450218958946
40,2011-06-17,971422.67,0,59.16,3.873,135.0837333,4.781,2011,6,24,964128.0404895104,-1.3118863350771948
26,2011-06-17,981646.46,0,54.5,3.873,135.0837333,7.818,2011,6,24,1002911.8446853146,-10.27478891717215
45,2011-06-17,811153.67,0,69.32,3.842,185.6719333,8.521,2011,6,24,785981.4085314686,-0.398025445067407
36,2011-06-17,394645.25,0,84.43,3.599,213.7481256,8.3,2011,6,24,373511.9927972028,5.468784658932324
42,2011-06-17,546675.65,0,87.96,3.935,129.0432,8.494,2011,6,24,556403.863146853,-11.354972277614994
38,2011-06-17,356797.0,0,86.84,3.935,129.0432,13.736,2011,6,24,385731.6532867133,-6.539664318455996
44,2011-06-17,300255.87,0,63.35,3.704,129.0432,6.906,2011,6,24,302748.86601398606,-2.757566608873996
27,2011-06-17,1814740.09,0,67.03,3.989,139.0028333,7.725,2011,6,24,1775216.2019580419,-0.17462975476995046
34,2011-06-17,968258.09,0,76.58,3.618,129.0432,10.581,2011,6,24,966781.5594405595,2.5791917191670066
30,2011-06-17,435481.03,0,87.54,3.637,214.6513538,7.931,2011,6,24,438579.6162237762,2.5392170724990892
24,2011-06-17,1320359.23,0,64.34,3.989,135.0837333,8.212,2011,6,24,1356755.3935664336,-3.892928262757678
41,2011-06-17,1289151.84,0,62.3,3.697,192.9034759,6.934,2011,6,24,1268125.418811189,-1.7182617927949506
29,2011-06-17,536914.17,0,63.97,3.873,135.0837333,9.966,2011,6,24,539451.4287412588,-3.853162350601158
35,2011-06-17,828594.86,0,67.03,3.842,139.0028333,8.512,2011,6,24,919724.9795804196,-3.103077132545695
39,2011-06-17,1451392.67,0,85.21,3.637,213.7481256,8.3,2011,6,24,1450668.1291608391,0.6449373191204089
28,2011-06-17,1268503.49,0,86.84,3.935,129.0432,13.736,2011,6,24,1323522.241818182,-5.333640981362297
31,2011-06-17,1491039.14,0,87.54,3.637,214.6513538,7.931,2011,6,24,1395901.437062937,4.612348211449757
33,2011-06-17,238172.66,0,91.11,3.935,129.0432,8.687,2011,6,24,259861.69202797202,-7.837687019166195
23,2011-06-17,1470520.83,0,61.06,3.873,135.0837333,4.781,2011,6,24,1389864.4604895106,1.6235186206409846
17,2011-06-17,894686.67,0,56.61,3.704,129.0432,6.774,2011,6,24,893581.3904195804,1.5315883015801335
21,2011-06-17,823220.43,0,87.54,3.637,214.6513538,7.931,2011,6,24,756069.0833566433,3.6282246419360398
8,2011-06-17,922048.41,0,84.73,3.637,218.4021448,6.297,2011,6,24,908749.5183916084,2.7570200116367793
12,2011-06-17,986504.93,0,86.84,3.935,129.0432,13.736,2011,6,24,1009001.6094405595,-1.046506455090801
10,2011-06-17,1817934.76,0,87.96,3.935,129.0432,8.494,2011,6,24,1899424.5726573425,4.475220467579599
20,2011-06-17,2065191.27,0,66.41,3.842,208.1265604,7.287,2011,6,24,2107676.8703496503,-3.2725405019144116
13,2011-06-17,2086433.49,0,63.35,3.704,129.0432,7.193,2011,6,24,2003620.3062937064,4.4356670749690075
7,2011-06-17,610991.35,0,48.79,3.697,192.9034759,8.595,2011,6,24,570617.3086713287,-1.6275319294422719
18,2011-06-17,1045859.39,0,63.23,3.873,135.0837333,8.975,2011,6,24,1084718.421048951,0.17050334878809803
3,2011-06-17,403423.34,0,86.96,3.637,218.3551748,7.574,2011,6,24,402704.44104895106,3.0090459639144473
6,2011-06-17,1622150.33,0,87.08,3.637,216.5371616,6.855,2011,6,24,1564728.1862937063,1.4704139975159736
19,2011-06-17,1418973.62,0,64.02,3.989,135.0837333,7.658,2011,6,24,1444999.0356643356,-3.305000444880213
4,2011-06-17,2141210.62,0,83.51,3.618,129.0432,5.946,2011,6,24,2094712.9606993007,3.2430480602684275
11,2011-06-17,1337506.74,0,87.9,3.637,218.3551748,7.574,2011,6,24,1356383.1244755245,1.7404171944622293
5,2011-06-17,304811.82,0,86.84,3.637,215.560463,6.489,2011,6,24,318011.8104895105,-0.05650129872327714
15,2011-06-17,639928.85,0,63.9,3.989,135.0837333,7.658,2011,6,24,623312.474965035,-0.4280451878517999
2,2011-06-17,1953771.99,0,86.53,3.637,214.6513538,7.931,2011,6,24,1925751.3355244757,1.2761469908382006
1,2011-06-17,1532114.86,0,86.41,3.637,214.9980596,7.682,2011,6,24,1555264.3975524476,-3.576797261725917
16,2011-06-17,581546.23,0,58.34,3.697,192.9034759,6.339,2011,6,24,519247.7300699301,-3.22918104316009
9,2011-06-17,558671.14,0,89.15,3.637,218.5877333,6.38,2011,6,24,543980.5523776223,1.5624777303629545
22,2011-06-17,1042454.61,0,63.97,3.873,139.0028333,8.252,2011,6,24,1028501.0389510489,-1.7357363493754052
14,2011-06-17,2082083.34,0,69.32,3.842,185.6719333,8.521,2011,6,24,2020978.4009790209,-2.3617320204122327
14,2011-06-24,2069523.52,0,74.85,3.804,185.7919609,8.521,2011,6,25,2020978.4009790209,-0.6032332980484889
25,2011-06-24,699270.1,0,70.71,3.804,208.2306018,7.287,2011,6,25,706721.5326573426,-2.5235573611919304
42,2011-06-24,501780.66,0,90.69,3.807,129.0663,8.494,2011,6,25,556403.863146853,-8.212363217567864
45,2011-06-24,762861.78,0,74.85,3.804,185.7919609,8.521,2011,6,25,785981.4085314686,-5.953482279134603
28,2011-06-24,1208809.34,0,88.95,3.898,129.0663,13.736,2011,6,25,1323522.241818182,-4.705871956252949
1,2011-06-24,1438830.15,0,83.58,3.594,215.0910982,7.682,2011,6,25,1555264.3975524476,-6.088623799393222
21,2011-06-24,771298.98,0,85.72,3.594,214.7441108,7.931,2011,6,25,756069.0833566433,-6.307113879571724
32,2011-06-24,1163869.52,0,65.06,3.661,192.9982655,8.595,2011,6,25,1166568.154965035,-2.362509953387293
4,2011-06-24,2008344.92,0,81.85,3.57,129.0663,5.946,2011,6,25,2094712.9606993007,-6.205167243192555
23,2011-06-24,1434036.18,0,63.8,3.851,135.2652667,4.781,2011,6,25,1389864.4604895106,-2.4810699213284937
35,2011-06-24,849397.57,0,72.02,3.804,139.1832917,8.512,2011,6,25,919724.9795804196,2.5106008984897565
33,2011-06-24,238433.53,0,94.11,3.807,129.0663,8.687,2011,6,25,259861.69202797202,0.10952978398108826
16,2011-06-24,569105.03,0,54.36,3.661,192.9982655,6.339,2011,6,25,519247.7300699301,-2.1393312101773865
30,2011-06-24,422715.74,0,85.72,3.594,214.7441108,7.931,2011,6,25,438579.6162237762,-2.931307937799277
41,2011-06-24,1244381.98,0,59.54,3.661,192.9982655,6.934,2011,6,25,1268125.418811189,-3.472815118504591
5,2011-06-24,302881.64,0,84.76,3.594,215.6539583,6.489,2011,6,25,318011.8104895105,-0.6332365982395283
44,2011-06-24,296765.59,0,66.38,3.668,129.0663,6.906,2011,6,25,302748.86601398606,-1.1624352256626835
2,2011-06-24,1790925.8,0,85.17,3.594,214.7441108,7.931,2011,6,25,1925751.3355244757,-8.33496389719457
24,2011-06-24,1304850.67,0,68.88,3.964,135.2652667,8.212,2011,6,25,1356755.3935664336,-1.1745712566420319
22,2011-06-24,1012584.2,0,68.53,3.851,139.1832917,8.252,2011,6,25,1028501.0389510489,-2.8653919042096243
27,2011-06-24,1811455.15,0,72.02,3.964,139.1832917,7.725,2011,6,25,1775216.2019580419,-0.181014351206632
19,2011-06-24,1440785.7,0,68.4,3.964,135.2652667,7.658,2011,6,25,1444999.0356643356,1.5371730448378473
10,2011-06-24,1711813.13,0,90.69,3.807,129.0663,8.494,2011,6,25,1899424.5726573425,-5.837482858845833
7,2011-06-24,640043.97,0,46.85,3.661,192.9982655,8.595,2011,6,25,570617.3086713287,4.754996940627709
39,2011-06-24,1363167.95,0,84.06,3.594,213.8402689,8.3,2011,6,25,1450668.1291608391,-6.078625159378815
29,2011-06-24,545368.17,0,68.53,3.851,135.2652667,9.966,2011,6,25,539451.4287412588,1.5745533406205325
38,2011-06-24,354078.95,0,88.95,3.898,129.0663,13.736,2011,6,25,385731.6532867133,-0.7617917191007795
8,2011-06-24,864881.24,0,83.94,3.594,218.4979481,6.297,2011,6,25,908749.5183916084,-6.2000182832049
11,2011-06-24,1254587.84,0,86.13,3.594,218.45094,7.574,2011,6,25,1356383.1244755245,-6.199512684324859
36,2011-06-24,360009.94,0,83.95,3.569,213.8402689,8.3,2011,6,25,373511.9927972028,-8.776314930941142
18,2011-06-24,1056478.65,0,67.41,3.851,135.2652667,8.975,2011,6,25,1084718.421048951,1.0153621128744517
13,2011-06-24,2009163.08,0,66.38,3.668,129.0663,7.193,2011,6,25,2003620.3062937064,-3.7034686401625883
3,2011-06-24,385520.71,0,84.94,3.594,218.45094,7.574,2011,6,25,402704.44104895106,-4.437678295955805
12,2011-06-24,997282.75,0,88.95,3.898,129.0663,13.736,2011,6,25,1009001.6094405595,1.0925257109460018
17,2011-06-24,920719.98,0,60.99,3.668,129.0663,6.774,2011,6,25,893581.3904195804,2.909768399701318
26,2011-06-24,997474.93,0,56.94,3.851,135.2652667,7.818,2011,6,25,1002911.8446853146,1.6124410003984568
43,2011-06-24,604925.08,0,88.3,3.594,206.9424405,10.581,2011,6,25,633324.7231468532,-9.140632183754393
20,2011-06-24,1950826.32,0,72.4,3.804,208.2306018,7.287,2011,6,25,2107676.8703496503,-5.53774130567577
6,2011-06-24,1543365.9,0,85.51,3.594,216.6314502,6.855,2011,6,25,1564728.1862937063,-4.856789691002328
31,2011-06-24,1375962.46,0,85.72,3.594,214.7441108,7.931,2011,6,25,1395901.437062937,-7.717884588864643
15,2011-06-24,656594.95,0,69.96,3.964,135.2652667,7.658,2011,6,25,623312.474965035,2.604367657435658
40,2011-06-24,977103.64,0,62.59,3.851,135.2652667,4.781,2011,6,25,964128.0404895104,0.584809288010546
37,2011-06-24,509276.22,0,83.95,3.594,213.8402689,8.3,2011,6,25,518900.2819580419,-3.0194558948909545
9,2011-06-24,538745.93,0,86.74,3.594,218.6836874,6.38,2011,6,25,543980.5523776223,-3.566536477971627
34,2011-06-24,923795.04,0,77.16,3.57,129.0663,10.581,2011,6,25,966781.5594405595,-4.59206594390551
9,2011-07-01,537064.03,0,89.14,3.524,218.7796415,6.404,2011,7,26,543980.5523776223,-0.3121879732808419
8,2011-07-01,883683.35,0,87.26,3.524,218.5937514,6.425,2011,7,26,908749.5183916084,2.1739528076710313
11,2011-07-01,1297472.06,0,86.43,3.524,218.5467052,7.567,2011,7,26,1356383.1244755245,3.4181919059569355
23,2011-07-01,1492507.44,0,65.65,3.815,135.4468,4.584,2011,7,26,1389864.4604895106,4.077390850766394
33,2011-07-01,226702.36,0,98.43,3.842,129.0894,8.442,2011,7,26,259861.69202797202,-4.920100792870874
3,2011-07-01,368962.72,0,85.1,3.524,218.5467052,7.567,2011,7,26,402704.44104895106,-4.294967707441721
35,2011-07-01,874453.88,0,73.76,3.748,139.36375,8.684,2011,7,26,919724.9795804196,2.949891886316558
38,2011-07-01,387334.04,0,89.85,3.842,129.0894,13.503,2011,7,26,385731.6532867133,9.391998592404317
13,2011-07-01,2048035.74,0,74.29,3.613,129.0894,6.877,2011,7,26,2003620.3062937064,1.9347687794462054
36,2011-07-01,354270.77,0,85.33,3.502,213.9324122,8.177,2011,7,26,373511.9927972028,-1.5941698720874142
26,2011-07-01,1070119.09,0,59.89,3.815,135.4468,7.767,2011,7,26,1002911.8446853146,7.282805593921049
16,2011-07-01,608737.56,0,63.59,3.597,193.0930552,6.338,2011,7,26,519247.7300699301,6.964009789194803
39,2011-07-01,1429829.36,0,84.93,3.524,213.9324122,8.177,2011,7,26,1450668.1291608391,4.890183194227848
44,2011-07-01,315273.08,0,74.29,3.613,129.0894,6.56,2011,7,26,302748.86601398606,6.236400251120755
30,2011-07-01,428782.38,0,87.57,3.524,214.8368678,7.852,2011,7,26,438579.6162237762,1.435158293372285
5,2011-07-01,327093.89,0,85.81,3.524,215.7474537,6.529,2011,7,26,318011.8104895105,7.993964242930018
7,2011-07-01,704344.21,0,58.54,3.597,193.0930552,8.622,2011,7,26,570617.3086713287,10.046222293134011
40,2011-07-01,1048866.3,0,65.25,3.815,135.4468,4.584,2011,7,26,964128.0404895104,7.34442663625734
10,2011-07-01,1751369.75,0,95.36,3.842,129.0894,8.257,2011,7,26,1899424.5726573425,2.3108024647526815
19,2011-07-01,1462731.93,0,67.64,3.916,135.4468,7.806,2011,7,26,1444999.0356643356,1.5232126470994256
21,2011-07-01,784639.12,0,87.57,3.524,214.8368678,7.852,2011,7,26,756069.0833566433,1.7295679556065258
37,2011-07-01,517021.3,0,85.33,3.524,213.9324122,8.177,2011,7,26,518900.2819580419,1.5208014228506483
6,2011-07-01,1694551.15,0,87.0,3.524,216.7257388,6.925,2011,7,26,1564728.1862937063,9.795813811877018
22,2011-07-01,1077491.68,0,70.8,3.815,139.36375,8.023,2011,7,26,1028501.0389510489,6.410082243037163
24,2011-07-01,1445596.61,0,70.27,3.916,135.4468,8.358,2011,7,26,1356755.3935664336,10.786363776017382
27,2011-07-01,1949983.93,0,73.76,3.916,139.36375,7.85,2011,7,26,1775216.2019580419,7.6473756471420185
2,2011-07-01,1866243.0,0,85.69,3.524,214.8368678,7.852,2011,7,26,1925751.3355244757,4.205489697004761
41,2011-07-01,1333347.78,0,67.01,3.597,193.0930552,6.901,2011,7,26,1268125.418811189,7.149396361396998
20,2011-07-01,2053165.41,0,69.66,3.748,208.3346432,7.274,2011,7,26,2107676.8703496503,5.245935476203734
17,2011-07-01,940554.34,0,67.39,3.613,129.0894,6.745,2011,7,26,893581.3904195804,2.1542228289647802
28,2011-07-01,1319054.57,0,89.85,3.842,129.0894,13.503,2011,7,26,1323522.241818182,9.120150411809359
14,2011-07-01,2074668.19,0,74.04,3.748,185.9119885,8.625,2011,7,26,2020978.4009790209,0.2485920044049461
42,2011-07-01,506343.83,0,95.36,3.842,129.0894,8.257,2011,7,26,556403.863146853,0.9093953521445153
1,2011-07-01,1488538.09,0,85.55,3.524,215.1841368,7.962,2011,7,26,1555264.3975524476,3.4547468997643715
43,2011-07-01,586781.78,0,91.36,3.524,207.0288571,10.641,2011,7,26,633324.7231468532,-2.9992639749702454
4,2011-07-01,2051533.53,0,84.54,3.504,129.0894,5.644,2011,7,26,2094712.9606993007,2.1504578008442854
34,2011-07-01,911106.22,0,81.96,3.504,129.0894,10.641,2011,7,26,966781.5594405595,-1.3735535969104262
45,2011-07-01,791495.25,0,74.04,3.748,185.9119885,8.625,2011,7,26,785981.4085314686,3.753428307812201
12,2011-07-01,961993.34,0,89.85,3.842,129.0894,13.503,2011,7,26,1009001.6094405595,-3.5385561416759748
15,2011-07-01,674669.16,0,67.43,3.916,135.4468,7.806,2011,7,26,623312.474965035,2.752718399677012
25,2011-07-01,706206.86,0,66.61,3.748,208.3346432,7.274,2011,7,26,706721.5326573426,0.9920000869477974
31,2011-07-01,1371889.27,0,87.57,3.524,214.8368678,7.852,2011,7,26,1395901.437062937,-0.29602479125774295
29,2011-07-01,567114.6,0,70.8,3.815,135.4468,9.863,2011,7,26,539451.4287412588,3.987476936910328
32,2011-07-01,1199845.29,0,72.86,3.597,193.0930552,8.622,2011,7,26,1166568.154965035,3.091048384873929
18,2011-07-01,1087051.26,0,69.75,3.815,135.4468,8.89,2011,7,26,1084718.421048951,2.8938218486478817
9,2011-07-08,535983.13,0,89.04,3.48,218.8755955,6.404,2011,7,27,543980.5523776223,-0.2012609185537917
19,2011-07-08,1465489.75,0,73.2,3.886,135.6283333,7.806,2011,7,27,1444999.0356643356,0.18853898950574877
1,2011-07-08,1534849.64,0,85.83,3.48,215.2771754,7.962,2011,7,27,1555264.3975524476,3.111210274773679
5,2011-07-08,310804.93,0,86.64,3.48,215.8409491,6.529,2011,7,27,318011.8104895105,-4.979903476643976
44,2011-07-08,295339.01,0,77.3,3.563,129.1125,6.56,2011,7,27,302748.86601398606,-6.322794829168421
22,2011-07-08,1017050.65,0,74.22,3.784,139.5442083,8.023,2011,7,27,1028501.0389510489,-5.609419647676528
37,2011-07-08,489059.93,0,84.71,3.48,214.0245556,8.177,2011,7,27,518900.2819580419,-5.40816596917767
6,2011-07-08,1709373.62,0,88.36,3.48,216.8200275,6.925,2011,7,27,1564728.1862937063,0.8747136372956543
15,2011-07-08,635118.48,0,73.47,3.886,135.6283333,7.806,2011,7,27,623312.474965035,-5.862233275936324
31,2011-07-08,1423144.47,0,89.16,3.48,214.9296249,7.852,2011,7,27,1395901.437062937,3.736103278947578
24,2011-07-08,1567340.07,0,72.56,3.886,135.6283333,8.358,2011,7,27,1356755.3935664336,8.42167580899349
23,2011-07-08,1379488.05,0,69.92,3.784,135.6283333,4.584,2011,7,27,1389864.4604895106,-7.57245069411513
32,2011-07-08,1110244.52,0,72.56,3.54,193.1878448,8.622,2011,7,27,1166568.154965035,-7.467693605731451
27,2011-07-08,2000055.27,0,76.87,3.886,139.5442083,7.85,2011,7,27,1775216.2019580419,2.567782186799872
30,2011-07-08,419764.37,0,89.16,3.48,214.9296249,7.852,2011,7,27,438579.6162237762,-2.103167112417259
41,2011-07-08,1338862.58,0,68.49,3.54,193.1878448,6.901,2011,7,27,1268125.418811189,0.4136055185842036
2,2011-07-08,1853161.99,0,87.7,3.48,214.9296249,7.852,2011,7,27,1925751.3355244757,-0.7009274783616126
45,2011-07-08,768718.11,0,77.49,3.711,186.032016,8.625,2011,7,27,785981.4085314686,-2.8777355265240057
20,2011-07-08,2123787.79,0,74.69,3.711,208.4386847,7.274,2011,7,27,2107676.8703496503,3.4396829235497473
34,2011-07-08,926934.57,0,80.84,3.469,129.1125,10.641,2011,7,27,966781.5594405595,1.7372672529883504
42,2011-07-08,593234.27,0,88.57,3.793,129.1125,8.257,2011,7,27,556403.863146853,17.1603631469154
16,2011-07-08,634634.66,0,65.0,3.54,193.1878448,6.338,2011,7,27,519247.7300699301,4.254230673724146
21,2011-07-08,734099.4,0,89.16,3.48,214.9296249,7.852,2011,7,27,756069.0833566433,-6.441142011884393
17,2011-07-08,915064.22,0,70.6,3.563,129.1125,6.745,2011,7,27,893581.3904195804,-2.7101166743858762
8,2011-07-08,861965.12,0,83.57,3.48,218.6895548,6.425,2011,7,27,908749.5183916084,-2.4576936976350217
25,2011-07-08,698529.64,0,71.64,3.711,208.4386847,7.274,2011,7,27,706721.5326573426,-1.0871064039224998
11,2011-07-08,1334627.96,0,87.17,3.48,218.6424704,7.567,2011,7,27,1356383.1244755245,2.8637148456206463
18,2011-07-08,1048802.62,0,73.12,3.784,135.6283333,8.89,2011,7,27,1084718.421048951,-3.518568204410144
3,2011-07-08,395146.24,0,85.38,3.48,218.6424704,7.567,2011,7,27,402704.44104895106,7.096521838303893
12,2011-07-08,943717.38,0,89.9,3.705,129.1125,13.503,2011,7,27,1009001.6094405595,-1.8998010942570476
35,2011-07-08,827717.85,0,76.87,3.711,139.5442083,8.684,2011,7,27,919724.9795804196,-5.344596332513274
33,2011-07-08,262717.71,0,96.44,3.793,129.1125,8.442,2011,7,27,259861.69202797202,15.886623324080107
10,2011-07-08,1699708.38,0,88.57,3.793,129.1125,8.257,2011,7,27,1899424.5726573425,-2.949769459019158
26,2011-07-08,1133807.03,0,63.34,3.784,135.6283333,7.767,2011,7,27,1002911.8446853146,5.951481530901392
29,2011-07-08,547586.07,0,74.22,3.784,135.6283333,9.863,2011,7,27,539451.4287412588,-3.443489199537453
28,2011-07-08,1459655.85,0,89.9,3.705,129.1125,13.503,2011,7,27,1323522.241818182,10.659246645117948
13,2011-07-08,2021699.38,0,77.3,3.563,129.1125,6.877,2011,7,27,2003620.3062937064,-1.2859326370935342
36,2011-07-08,377464.62,0,84.71,3.44,214.0245556,8.177,2011,7,27,373511.9927972028,6.5469273685774265
4,2011-07-08,2066541.86,0,84.59,3.469,129.1125,5.644,2011,7,27,2094712.9606993007,0.7315664004770239
39,2011-07-08,1414564.53,0,84.33,3.48,214.0245556,8.177,2011,7,27,1450668.1291608391,-1.0675980244243988
43,2011-07-08,651147.83,0,87.02,3.48,207.1152738,10.641,2011,7,27,633324.7231468532,10.969333437721929
40,2011-07-08,1107366.06,0,67.86,3.784,135.6283333,4.584,2011,7,27,964128.0404895104,5.57742774269705
7,2011-07-08,761793.94,0,59.08,3.54,193.1878448,8.622,2011,7,27,570617.3086713287,8.15648502313946
38,2011-07-08,399699.17,0,89.9,3.705,129.1125,13.503,2011,7,27,385731.6532867133,3.192368530274292
14,2011-07-08,2063401.06,0,77.49,3.711,186.032016,8.625,2011,7,27,2020978.4009790209,-0.543081060109174
13,2011-07-15,1956813.31,0,75.59,3.553,129.1338387,6.877,2011,7,28,2003620.3062937064,-3.2094816193691367
16,2011-07-15,586841.77,0,65.16,3.532,193.3125484,6.338,2011,7,28,519247.7300699301,-7.530772113833184
15,2011-07-15,624114.56,0,73.34,3.915,135.7837419,7.806,2011,7,28,623312.474965035,-1.7325775184497738
14,2011-07-15,1953544.76,0,78.47,3.76,186.1399808,8.625,2011,7,28,2020978.4009790209,-5.324040106870942
